item_id,price,quantity,timestamp,source
206477,199990000,1,2025-11-19 14:52:33,blizzard_api
159593,256176800,1,2025-11-19 14:52:33,blizzard_api
203797,146587300,1,2025-11-19 14:52:33,blizzard_api
186985,48214200,1,2025-11-19 14:52:33,blizzard_api
17709,50000,1,2025-11-19 14:52:33,blizzard_api
220313,137900,1,2025-11-19 14:52:33,blizzard_api
171417,47500000,1,2025-11-19 14:52:33,blizzard_api
33369,1513000,1,2025-11-19 14:52:33,blizzard_api
12717,1396940000,1,2025-11-19 14:52:33,blizzard_api
15893,250000000,1,2025-11-19 14:52:33,blizzard_api
118881,790923700,1,2025-11-19 14:52:33,blizzard_api
118797,778658200,1,2025-11-19 14:52:33,blizzard_api
36569,40006600,1,2025-11-19 14:52:33,blizzard_api
211537,111999900,1,2025-11-19 14:52:33,blizzard_api
78317,1499999800,1,2025-11-19 14:52:33,blizzard_api
2585,1285500,1,2025-11-19 14:52:33,blizzard_api
10197,1460800,1,2025-11-19 14:52:33,blizzard_api
93517,245180300,1,2025-11-19 14:52:33,blizzard_api
78277,1499999800,1,2025-11-19 14:52:33,blizzard_api
222469,12201200,1,2025-11-19 14:52:33,blizzard_api
222853,4000000,1,2025-11-19 14:52:33,blizzard_api
62121,1296000,1,2025-11-19 14:52:33,blizzard_api
93529,246588700,1,2025-11-19 14:52:33,blizzard_api
37757,95278200,1,2025-11-19 14:52:33,blizzard_api
94037,272932500,1,2025-11-19 14:52:33,blizzard_api
222573,111999900,1,2025-11-19 14:52:33,blizzard_api
31249,200000000,1,2025-11-19 14:52:33,blizzard_api
6097,22540100,1,2025-11-19 14:52:33,blizzard_api
36173,2999100,1,2025-11-19 14:52:33,blizzard_api
7529,1003000,1,2025-11-19 14:52:33,blizzard_api
55557,7055600,1,2025-11-19 14:52:33,blizzard_api
159593,452720300,1,2025-11-19 14:52:33,blizzard_api
15193,5906000,1,2025-11-19 14:52:33,blizzard_api
7529,2608600,1,2025-11-19 14:52:33,blizzard_api
164561,5500000000,1,2025-11-19 14:52:33,blizzard_api
2393,6537500,1,2025-11-19 14:52:33,blizzard_api
62109,482600,1,2025-11-19 14:52:33,blizzard_api
31225,150000000,1,2025-11-19 14:52:33,blizzard_api
16221,1249215100,1,2025-11-19 14:52:33,blizzard_api
62069,4193400,1,2025-11-19 14:52:33,blizzard_api
4449,1100000000,1,2025-11-19 14:52:33,blizzard_api
10029,4866000,1,2025-11-19 14:52:33,blizzard_api
167941,2500000000,1,2025-11-19 14:52:33,blizzard_api
173217,56800,1,2025-11-19 14:52:33,blizzard_api
4729,9996900,1,2025-11-19 14:52:33,blizzard_api
10241,2608800,1,2025-11-19 14:52:33,blizzard_api
224629,328076500,1,2025-11-19 14:52:33,blizzard_api
4017,139100,1,2025-11-19 14:52:33,blizzard_api
8409,83416900,1,2025-11-19 14:52:33,blizzard_api
153637,140000000,1,2025-11-19 14:52:33,blizzard_api
217125,499999900,1,2025-11-19 14:52:33,blizzard_api
14333,21804200,1,2025-11-19 14:52:33,blizzard_api
14441,150000000,1,2025-11-19 14:52:33,blizzard_api
14957,90772800,1,2025-11-19 14:52:33,blizzard_api
191597,540009600,1,2025-11-19 14:52:33,blizzard_api
3037,2625000,1,2025-11-19 14:52:33,blizzard_api
15245,4239900,1,2025-11-19 14:52:33,blizzard_api
174805,157231600,1,2025-11-19 14:52:33,blizzard_api
10121,1548500,1,2025-11-19 14:52:33,blizzard_api
7457,14561900,1,2025-11-19 14:52:33,blizzard_api
215145,49980000,1,2025-11-19 14:52:33,blizzard_api
55753,17116500,1,2025-11-19 14:52:33,blizzard_api
16245,445889100,1,2025-11-19 14:52:33,blizzard_api
98889,239988000,1,2025-11-19 14:52:33,blizzard_api
55553,43449400,1,2025-11-19 14:52:33,blizzard_api
10413,5731000,1,2025-11-19 14:52:33,blizzard_api
215117,30000400,1,2025-11-19 14:52:33,blizzard_api
14825,2614000,1,2025-11-19 14:52:33,blizzard_api
31237,700000000,1,2025-11-19 14:52:33,blizzard_api
12429,45000000,1,2025-11-19 14:52:33,blizzard_api
12989,80000000,1,2025-11-19 14:52:33,blizzard_api
93557,227563900,1,2025-11-19 14:52:33,blizzard_api
93501,228796500,1,2025-11-19 14:52:33,blizzard_api
31193,95311200,1,2025-11-19 14:52:33,blizzard_api
93509,242478400,1,2025-11-19 14:52:33,blizzard_api
24705,36769500,1,2025-11-19 14:52:33,blizzard_api
57,5000000,1,2025-11-19 14:52:33,blizzard_api
32661,1269682900,1,2025-11-19 14:52:33,blizzard_api
21957,7017600,1,2025-11-19 14:52:33,blizzard_api
25001,415110300,1,2025-11-19 14:52:33,blizzard_api
154801,20000,1,2025-11-19 14:52:33,blizzard_api
62117,2493600,1,2025-11-19 14:52:33,blizzard_api
186985,48214200,1,2025-11-19 14:52:33,blizzard_api
2553,1500100,1,2025-11-19 14:52:33,blizzard_api
220321,1780600,1,2025-11-19 14:52:33,blizzard_api
118857,401698700,1,2025-11-19 14:52:33,blizzard_api
15541,15438800,1,2025-11-19 14:52:33,blizzard_api
138793,499999900,1,2025-11-19 14:52:33,blizzard_api
67105,250000000,1,2025-11-19 14:52:33,blizzard_api
32393,608468500,1,2025-11-19 14:52:33,blizzard_api
12997,250000000,1,2025-11-19 14:52:33,blizzard_api
224633,66666500,1,2025-11-19 14:52:33,blizzard_api
126989,63560000,1,2025-11-19 14:52:33,blizzard_api
244505,99991000,1,2025-11-19 14:52:33,blizzard_api
8389,800000,1,2025-11-19 14:52:33,blizzard_api
164649,796088200,1,2025-11-19 14:52:33,blizzard_api
25229,33163600,1,2025-11-19 14:52:33,blizzard_api
33385,2481900,1,2025-11-19 14:52:33,blizzard_api
4017,136200,1,2025-11-19 14:52:33,blizzard_api
3073,20897700,1,2025-11-19 14:52:33,blizzard_api
193033,499999900,1,2025-11-19 14:52:33,blizzard_api
69877,150000000,1,2025-11-19 14:52:33,blizzard_api
9961,623000,1,2025-11-19 14:52:33,blizzard_api
225377,49986600,1,2025-11-19 14:52:33,blizzard_api
225761,2800000,1,2025-11-19 14:52:33,blizzard_api
43261,202202700,1,2025-11-19 14:52:33,blizzard_api
222853,4000000,1,2025-11-19 14:52:33,blizzard_api
225757,1420000,1,2025-11-19 14:52:33,blizzard_api
15385,49434100,1,2025-11-19 14:52:33,blizzard_api
224633,327000000,1,2025-11-19 14:52:33,blizzard_api
21301,100300,1,2025-11-19 14:52:33,blizzard_api
2445,34922700,1,2025-11-19 14:52:33,blizzard_api
30781,39909900,1,2025-11-19 14:52:33,blizzard_api
219933,499999900,1,2025-11-19 14:52:33,blizzard_api
184797,940912300,1,2025-11-19 14:52:33,blizzard_api
208277,350646400,1,2025-11-19 14:52:33,blizzard_api
169289,123715500,1,2025-11-19 14:52:33,blizzard_api
37777,70000000,1,2025-11-19 14:52:33,blizzard_api
217137,8989000,1,2025-11-19 14:52:33,blizzard_api
186985,48214200,1,2025-11-19 14:52:33,blizzard_api
118741,3750000,1,2025-11-19 14:52:33,blizzard_api
2361,39011400,1,2025-11-19 14:52:33,blizzard_api
14497,599719800,1,2025-11-19 14:52:33,blizzard_api
164337,75001700,1,2025-11-19 14:52:33,blizzard_api
13049,97500000,1,2025-11-19 14:52:33,blizzard_api
224625,15000000,1,2025-11-19 14:52:33,blizzard_api
55377,4612200,1,2025-11-19 14:52:33,blizzard_api
188021,13441600,1,2025-11-19 14:52:33,blizzard_api
13057,150000000,1,2025-11-19 14:52:33,blizzard_api
14409,21562800,1,2025-11-19 14:52:33,blizzard_api
32461,1990000000,1,2025-11-19 14:52:33,blizzard_api
55441,340200,1,2025-11-19 14:52:33,blizzard_api
93433,227993000,1,2025-11-19 14:52:33,blizzard_api
62065,81000,1,2025-11-19 14:52:33,blizzard_api
24689,2609000,1,2025-11-19 14:52:33,blizzard_api
24665,2608600,1,2025-11-19 14:52:33,blizzard_api
55629,1574900,1,2025-11-19 14:52:33,blizzard_api
30753,206502500,1,2025-11-19 14:52:33,blizzard_api
219485,3500000,1,2025-11-19 14:52:33,blizzard_api
72013,2007400,1,2025-11-19 14:52:33,blizzard_api
191237,959900,1,2025-11-19 14:52:33,blizzard_api
164277,350003300,1,2025-11-19 14:52:33,blizzard_api
121241,423130600,1,2025-11-19 14:52:33,blizzard_api
211545,111999900,1,2025-11-19 14:52:33,blizzard_api
164421,19696900,1,2025-11-19 14:52:33,blizzard_api
113593,25000000,1,2025-11-19 14:52:33,blizzard_api
19169,299990000,1,2025-11-19 14:52:33,blizzard_api
98765,227926900,1,2025-11-19 14:52:33,blizzard_api
98921,8524400,1,2025-11-19 14:52:33,blizzard_api
93537,99999900,1,2025-11-19 14:52:33,blizzard_api
13817,159900,1,2025-11-19 14:52:33,blizzard_api
225477,1055000,1,2025-11-19 14:52:33,blizzard_api
15725,118425400,1,2025-11-19 14:52:33,blizzard_api
78313,1341771400,1,2025-11-19 14:52:33,blizzard_api
14797,980000,1,2025-11-19 14:52:33,blizzard_api
206501,970144000,1,2025-11-19 14:52:33,blizzard_api
31281,218307900,1,2025-11-19 14:52:33,blizzard_api
3025,18248200,1,2025-11-19 14:52:33,blizzard_api
222573,3009900,1,2025-11-19 14:52:33,blizzard_api
9749,4220600,1,2025-11-19 14:52:33,blizzard_api
190485,725813100,1,2025-11-19 14:52:33,blizzard_api
7529,2608600,1,2025-11-19 14:52:33,blizzard_api
31369,500005600,1,2025-11-19 14:52:33,blizzard_api
41253,6182000,1,2025-11-19 14:52:33,blizzard_api
14421,1499900,1,2025-11-19 14:52:33,blizzard_api
3941,325000,1,2025-11-19 14:52:33,blizzard_api
223133,257900,1,2025-11-19 14:52:33,blizzard_api
93525,251706700,1,2025-11-19 14:52:33,blizzard_api
13101,6760600,1,2025-11-19 14:52:33,blizzard_api
4785,10000000000,1,2025-11-19 14:52:33,blizzard_api
223133,257900,1,2025-11-19 14:52:33,blizzard_api
2533,6785200,1,2025-11-19 14:52:33,blizzard_api
82969,516217300,1,2025-11-19 14:52:33,blizzard_api
164501,32424800,1,2025-11-19 14:52:33,blizzard_api
1465,997500,1,2025-11-19 14:52:33,blizzard_api
223061,130000,1,2025-11-19 14:52:33,blizzard_api
7933,7600200,1,2025-11-19 14:52:33,blizzard_api
2233,54858900,1,2025-11-19 14:52:33,blizzard_api
25389,2609400,1,2025-11-19 14:52:33,blizzard_api
159493,6500000,1,2025-11-19 14:52:33,blizzard_api
176293,30000000,1,2025-11-19 14:52:33,blizzard_api
3345,462222200,1,2025-11-19 14:52:33,blizzard_api
8201,27638100,1,2025-11-19 14:52:33,blizzard_api
27697,665804200,1,2025-11-19 14:52:33,blizzard_api
14273,19928600,1,2025-11-19 14:52:33,blizzard_api
160161,12409300,1,2025-11-19 14:52:33,blizzard_api
152413,1150000000,1,2025-11-19 14:52:33,blizzard_api
198173,499999900,1,2025-11-19 14:52:33,blizzard_api
4025,680000,1,2025-11-19 14:52:33,blizzard_api
23513,773291200,1,2025-11-19 14:52:33,blizzard_api
1509,943200,1,2025-11-19 14:52:33,blizzard_api
206561,299999900,1,2025-11-19 14:52:33,blizzard_api
797,25373200,1,2025-11-19 14:52:33,blizzard_api
170317,717171800,1,2025-11-19 14:52:33,blizzard_api
169405,2250000,1,2025-11-19 14:52:33,blizzard_api
67037,250000000,1,2025-11-19 14:52:33,blizzard_api
8409,83416900,1,2025-11-19 14:52:33,blizzard_api
169401,29973000,1,2025-11-19 14:52:33,blizzard_api
220317,81000,1,2025-11-19 14:52:33,blizzard_api
57,5000000,1,2025-11-19 14:52:33,blizzard_api
116705,144299700,1,2025-11-19 14:52:33,blizzard_api
14369,150000000,1,2025-11-19 14:52:33,blizzard_api
13521,162470700,1,2025-11-19 14:52:33,blizzard_api
14945,42711800,1,2025-11-19 14:52:33,blizzard_api
25277,2874878400,1,2025-11-19 14:52:33,blizzard_api
13101,250000000,1,2025-11-19 14:52:33,blizzard_api
2125,4574400,1,2025-11-19 14:52:33,blizzard_api
186985,48214200,1,2025-11-19 14:52:33,blizzard_api
118797,778658200,1,2025-11-19 14:52:33,blizzard_api
3229,900000000,1,2025-11-19 14:52:33,blizzard_api
15393,6291100,1,2025-11-19 14:52:33,blizzard_api
223133,257900,1,2025-11-19 14:52:33,blizzard_api
36045,610000,1,2025-11-19 14:52:33,blizzard_api
62069,4193400,1,2025-11-19 14:52:33,blizzard_api
10393,799800,1,2025-11-19 14:52:33,blizzard_api
94037,272914700,1,2025-11-19 14:52:33,blizzard_api
13857,1004500,1,2025-11-19 14:52:33,blizzard_api
45849,13779900,1,2025-11-19 14:52:33,blizzard_api
224633,9809900,1,2025-11-19 14:52:33,blizzard_api
173217,56800,1,2025-11-19 14:52:33,blizzard_api
62065,81000,1,2025-11-19 14:52:33,blizzard_api
191237,5009900,1,2025-11-19 14:52:33,blizzard_api
93545,95978200,1,2025-11-19 14:52:33,blizzard_api
62129,352400,1,2025-11-19 14:52:33,blizzard_api
81981,17776600,1,2025-11-19 14:52:33,blizzard_api
13489,629122600,1,2025-11-19 14:52:33,blizzard_api
4705,2608400,1,2025-11-19 14:52:33,blizzard_api
237441,74500000,1,2025-11-19 14:52:33,blizzard_api
225753,5000000,1,2025-11-19 14:52:33,blizzard_api
2369,18095200,1,2025-11-19 14:52:33,blizzard_api
82193,2151600,1,2025-11-19 14:52:33,blizzard_api
8201,27638100,1,2025-11-19 14:52:33,blizzard_api
211597,494600000,1,2025-11-19 14:52:33,blizzard_api
90485,717172500,1,2025-11-19 14:52:33,blizzard_api
4005,431700,1,2025-11-19 14:52:33,blizzard_api
222853,4000000,1,2025-11-19 14:52:33,blizzard_api
10061,2609000,1,2025-11-19 14:52:33,blizzard_api
55025,13288800,1,2025-11-19 14:52:33,blizzard_api
222477,3500000,1,2025-11-19 14:52:33,blizzard_api
244521,29990000,1,2025-11-19 14:52:33,blizzard_api
55377,4612200,1,2025-11-19 14:52:33,blizzard_api
10041,143869000,1,2025-11-19 14:52:33,blizzard_api
62105,349700,1,2025-11-19 14:52:33,blizzard_api
62109,482600,1,2025-11-19 14:52:33,blizzard_api
62069,4193400,1,2025-11-19 14:52:33,blizzard_api
13009,3756900,1,2025-11-19 14:52:33,blizzard_api
12717,1396940000,1,2025-11-19 14:52:33,blizzard_api
223085,596300,1,2025-11-19 14:52:33,blizzard_api
2401,32487500,1,2025-11-19 14:52:33,blizzard_api
138385,98961700,1,2025-11-19 14:52:33,blizzard_api
7481,12329500,1,2025-11-19 14:52:33,blizzard_api
134125,199807800,1,2025-11-19 14:52:33,blizzard_api
25253,992200,1,2025-11-19 14:52:33,blizzard_api
9945,2084800,1,2025-11-19 14:52:33,blizzard_api
229069,349992000,1,2025-11-19 14:52:33,blizzard_api
223085,566500,1,2025-11-19 14:52:33,blizzard_api
118341,75048400,1,2025-11-19 14:52:33,blizzard_api
83089,260855700,1,2025-11-19 14:52:33,blizzard_api
42097,205883200,1,2025-11-19 14:52:33,blizzard_api
224589,2508300,1,2025-11-19 14:52:33,blizzard_api
223133,257900,1,2025-11-19 14:52:33,blizzard_api
8501,44407200,1,2025-11-19 14:52:33,blizzard_api
24677,8585800,1,2025-11-19 14:52:33,blizzard_api
20753,500000,1,2025-11-19 14:52:33,blizzard_api
98845,172880100,1,2025-11-19 14:52:33,blizzard_api
113593,55000000,1,2025-11-19 14:52:33,blizzard_api
31289,1100000000,1,2025-11-19 14:52:33,blizzard_api
152413,450000000,1,2025-11-19 14:52:33,blizzard_api
126997,248439700,1,2025-11-19 14:52:33,blizzard_api
223117,180800,1,2025-11-19 14:52:33,blizzard_api
159501,462055200,1,2025-11-19 14:52:33,blizzard_api
42113,61185300,1,2025-11-19 14:52:33,blizzard_api
224609,444498800,1,2025-11-19 14:52:33,blizzard_api
224625,5342200,1,2025-11-19 14:52:33,blizzard_api
207565,568440600,1,2025-11-19 14:52:33,blizzard_api
119337,4399008800,1,2025-11-19 14:52:33,blizzard_api
98825,36725400,1,2025-11-19 14:52:33,blizzard_api
897,249999700,1,2025-11-19 14:52:33,blizzard_api
176797,4500000,1,2025-11-19 14:52:33,blizzard_api
4237,7500,1,2025-11-19 14:52:33,blizzard_api
13041,116097900,1,2025-11-19 14:52:33,blizzard_api
152413,690009900,1,2025-11-19 14:52:33,blizzard_api
223133,257900,1,2025-11-19 14:52:33,blizzard_api
24917,3719900,1,2025-11-19 14:52:33,blizzard_api
220337,140000,1,2025-11-19 14:52:33,blizzard_api
27693,761930700,1,2025-11-19 14:52:33,blizzard_api
130225,230757000,1,2025-11-19 14:52:33,blizzard_api
2421,13253200,1,2025-11-19 14:52:33,blizzard_api
142541,60000000,1,2025-11-19 14:52:33,blizzard_api
222853,4000000,1,2025-11-19 14:52:33,blizzard_api
39085,17857300,1,2025-11-19 14:52:33,blizzard_api
153573,550100,1,2025-11-19 14:52:33,blizzard_api
206437,248814800,1,2025-11-19 14:52:33,blizzard_api
8093,7044600,1,2025-11-19 14:52:33,blizzard_api
225373,14997900,1,2025-11-19 14:52:33,blizzard_api
82453,1250000000,1,2025-11-19 14:52:33,blizzard_api
54441,8549400,1,2025-11-19 14:52:33,blizzard_api
3073,20897700,1,2025-11-19 14:52:33,blizzard_api
10217,42259900,1,2025-11-19 14:52:33,blizzard_api
36485,60006400,1,2025-11-19 14:52:33,blizzard_api
22661,398749100,1,2025-11-19 14:52:33,blizzard_api
10501,1240000,1,2025-11-19 14:52:33,blizzard_api
21869,213642400,1,2025-11-19 14:52:33,blizzard_api
13941,499999900,1,2025-11-19 14:52:33,blizzard_api
13897,499999900,1,2025-11-19 14:52:33,blizzard_api
36293,363676700,1,2025-11-19 14:52:33,blizzard_api
93581,236802600,1,2025-11-19 14:52:33,blizzard_api
98841,74999700,1,2025-11-19 14:52:33,blizzard_api
2437,5534900,1,2025-11-19 14:52:33,blizzard_api
62105,349700,1,2025-11-19 14:52:33,blizzard_api
224609,49998900,1,2025-11-19 14:52:33,blizzard_api
224605,99000000,1,2025-11-19 14:52:33,blizzard_api
62125,1590700,1,2025-11-19 14:52:33,blizzard_api
159577,10000000,1,2025-11-19 14:52:33,blizzard_api
87213,20154200,1,2025-11-19 14:52:33,blizzard_api
15609,25558500,1,2025-11-19 14:52:33,blizzard_api
223141,100000,1,2025-11-19 14:52:33,blizzard_api
120953,413830600,1,2025-11-19 14:52:33,blizzard_api
200161,107391800,1,2025-11-19 14:52:33,blizzard_api
82257,10844600,1,2025-11-19 14:52:33,blizzard_api
141293,8231700,1,2025-11-19 14:52:33,blizzard_api
13049,150000000,1,2025-11-19 14:52:33,blizzard_api
108633,220941600,1,2025-11-19 14:52:33,blizzard_api
118601,231553800,1,2025-11-19 14:52:33,blizzard_api
154801,20000,1,2025-11-19 14:52:33,blizzard_api
2425,9900200,1,2025-11-19 14:52:33,blizzard_api
93617,3530900,1,2025-11-19 14:52:33,blizzard_api
202005,5761872200,1,2025-11-19 14:52:33,blizzard_api
12233,542639500,1,2025-11-19 14:52:33,blizzard_api
7609,20004200,1,2025-11-19 14:52:33,blizzard_api
15225,728900,1,2025-11-19 14:52:33,blizzard_api
186985,48214200,1,2025-11-19 14:52:33,blizzard_api
4241,235500,1,2025-11-19 14:52:33,blizzard_api
3469,3646100,1,2025-11-19 14:52:33,blizzard_api
98789,56996500,1,2025-11-19 14:52:33,blizzard_api
222473,499999900,1,2025-11-19 14:52:33,blizzard_api
163969,915835900,1,2025-11-19 14:52:33,blizzard_api
52385,8040800,1,2025-11-19 14:52:33,blizzard_api
31209,700000000,1,2025-11-19 14:52:33,blizzard_api
109253,499600,1,2025-11-19 14:52:33,blizzard_api
223085,596300,1,2025-11-19 14:52:33,blizzard_api
162665,506502700,1,2025-11-19 14:52:33,blizzard_api
18517,2610849300,1,2025-11-19 14:52:33,blizzard_api
15741,37056400,1,2025-11-19 14:52:33,blizzard_api
224613,70009900,1,2025-11-19 14:52:33,blizzard_api
114809,26472100,1,2025-11-19 14:52:33,blizzard_api
234473,1149968300,1,2025-11-19 14:52:33,blizzard_api
225441,23999200,1,2025-11-19 14:52:33,blizzard_api
222469,499999900,1,2025-11-19 14:52:33,blizzard_api
10121,752800,1,2025-11-19 14:52:33,blizzard_api
2569,940100,1,2025-11-19 14:52:33,blizzard_api
31173,60000000,1,2025-11-19 14:52:33,blizzard_api
55349,52811200,1,2025-11-19 14:52:33,blizzard_api
42989,8175287800,1,2025-11-19 14:52:33,blizzard_api
78225,1144050600,1,2025-11-19 14:52:33,blizzard_api
186985,48214200,1,2025-11-19 14:52:33,blizzard_api
141293,8231700,1,2025-11-19 14:52:33,blizzard_api
8317,5252800,1,2025-11-19 14:52:33,blizzard_api
78285,1162784700,1,2025-11-19 14:52:33,blizzard_api
231365,823140000,1,2025-11-19 14:52:33,blizzard_api
4001,361100,1,2025-11-19 14:52:33,blizzard_api
116521,197683200,1,2025-11-19 14:52:33,blizzard_api
170349,244999100,1,2025-11-19 14:52:33,blizzard_api
169417,317195000,1,2025-11-19 14:52:33,blizzard_api
24665,2608600,1,2025-11-19 14:52:33,blizzard_api
15333,150000000,1,2025-11-19 14:52:33,blizzard_api
164465,550045000,1,2025-11-19 14:52:33,blizzard_api
94577,942657200,1,2025-11-19 14:52:33,blizzard_api
23621,2786000000,1,2025-11-19 14:52:33,blizzard_api
66973,500000000,1,2025-11-19 14:52:33,blizzard_api
35973,34080400,1,2025-11-19 14:52:33,blizzard_api
186985,48214200,1,2025-11-19 14:52:33,blizzard_api
186985,48214200,1,2025-11-19 14:52:33,blizzard_api
57,5000000,1,2025-11-19 14:52:33,blizzard_api
223085,566500,1,2025-11-19 14:52:33,blizzard_api
160149,121105300,1,2025-11-19 14:52:33,blizzard_api
66973,35559000,1,2025-11-19 14:52:33,blizzard_api
62109,482600,1,2025-11-19 14:52:33,blizzard_api
93421,37328000,1,2025-11-19 14:52:33,blizzard_api
30753,206502500,1,2025-11-19 14:52:33,blizzard_api
45141,12558900,1,2025-11-19 14:52:33,blizzard_api
94589,944933500,1,2025-11-19 14:52:33,blizzard_api
78213,1566956300,1,2025-11-19 14:52:33,blizzard_api
25305,1358500,1,2025-11-19 14:52:33,blizzard_api
151589,349989900,1,2025-11-19 14:52:33,blizzard_api
78205,1912500000,1,2025-11-19 14:52:33,blizzard_api
70165,500000000,1,2025-11-19 14:52:33,blizzard_api
14273,27694200,1,2025-11-19 14:52:33,blizzard_api
